beerme_id,name,city,region,country
134,Arrowhead Brewing,Chambersburg,Pennsylvania,United States
9088,Arte Birraia,Seren del Grappa,,Italy
11044,Arte Cerveza,Lima,,Perú
13256,Artezan,Grodzisk Mazowiecke,,Poland
4619,Arthur Guinness & Son,Park Royal,London,United Kingdom
13325,Arthur's Pub,Baños de Agua Santa,,Ecuador
12298,Artigian Birrificio Henquet,Ovada,,Italy
237,Artisan's Brewery & Italian Grill,Toms River,New Jersey,United States
12456,Artland Brauerei Hof Renze GmbH & Co. KG,Nortrup-Sutturp,Niedersachsen,Germany
8778,Artos Breweries Limited,Andhra Pradesh,,India
11794,ArtScience Brewery,Lafayette,Colorado,United States
7036,Aruba Brewing,Oranjestad,,Aruba
7037,Aruba Red Star Beer,Oranjestad,,Aruba
137,Arundel Brewery,Arundel,West Sussex,United Kingdom
12089,Arvada Beer Company,Arvada,Colorado,United States
4094,AS A. Le Coq Tartu Õlletehas,Tartu,,Estonia
3150,AS Puls Brewery,Pärnu,,Estonia
2411,Asahi Breweries,Nagoya-shi,Aichi-ken,Japan
10297,Asahi Breweries,Saijo-shi,Ehime-ken,Japan
141,Asahi Breweries,Fukuoka-shi,Fukuoka-ken,Japan
140,Asahi Breweries,Motomiya-shi,Fukushima-ken,Japan
2125,Asahi Breweries,Sapporo-shi,Hokkai-dō,Japan
143,Asahi Breweries,Nishinomiya-shi,Hyōgo-ken,Japan
10294,Asahi Breweries,Moriya-shi,Ibaraki-ken,Japan
10295,Asahi Breweries,Minamiashigara-shi,Kanagawa-ken,Japan
139,Asahi Breweries,Tokyo,Tōkyō-to,Japan
10296,Asahi Breweries,Suita-shi,Ōsaka-fu,Japan
144,Asahi Breweries — Tokyo,Tokyo,Tōkyō-to,Japan
5968,Asahi Syuzo,Iwakuni-shi,Yamaguchi-ken,Japan
5792,Asamakogen Beer,Agatsuma-gun,Gunma-ken,Japan
145,Aschinger Berliner Gasthausbrauerei,Berlin,Berlin,Germany
7481,Asgaard Brauerei Schleswig,Schleswig,Schleswig-Holstein,Germany
2545,Asgard Microcervejaria,Curitiba,Paraná,Brazil
146,Ash Vine Brewery (South West) Ltd.,Frome,Somerset,United Kingdom
10850,Asher Brewing Co.,Boulder,Colorado,United States
9539,Asheville Brewing,Asheville,North Carolina,United States
5248,Asheville Pizza and Brewing,Asheville,North Carolina,United States
11874,Ashtown Brewing Company,Longview,Washington,United States
5533,Asia Brewery,Cabuyao,,Philippines
147,Asia Pacific Breweries,Singapore,,Singapore
10863,Asif Beer,Ramot Naftali,,Israel
10756,Asmara Brewing Company,Asmara,,Eritrea
5988,Aso Farm Land Brewery,Aso-gun,Kumamoto-ken,Japan
10266,Aspen Brewing Company,Aspen,Colorado,United States
12005,Ass Clown Brewing Company,Cornelius,North Carolina,United States
11573,Ass Kisser Ales,San Jose,California,United States
149,Assets Grill & Brewing,Albuquerque,New Mexico,United States
5355,Associated Breweries,Agbara,,Nigeria
5391,Associated Breweries,Lagos,,Nigeria
8668,Aston Manor Brewery,Birmingham,West Midlands,United Kingdom
13666,Astoria Bierhaus,Asuncion,,Paraguay
5445,Astoria Brewing Company,Astoria,Oregon,United States
9342,Asył Syra TOO,Astana,,Kazakhstan
8601,Athena Restaurant & Specklebelly's Brew Pub,Saskatoon,Saskatchewan,Canada
150,Athenian Brewery,Athens,,Greece
4543,Athenian Brewery,Patras,,Greece
4542,Athenian Brewery,Thessaloniki,,Greece
151,Athens Brewing,Athens,Georgia,United States
3041,Atlanta Beer Garden,Newport News,Virginia,United States
152,Atlanta Beer Garten,Atlanta,Georgia,United States
153,Atlanta Brewing,Atlanta,Georgia,United States
155,Atlantic Brewing,Bar Harbor,Maine,United States
154,Atlantic Brewing,Island Park,New York,United States
156,Atlantic City Brewing Company,Brigantine,New Jersey,United States
157,Atlantic Coast Brewing,Waltham,Massachusetts,United States
158,Atlantis Brewing,Denver,Colorado,United States
13657,Atlas Brew Works,Washington,District of Columbia,United States
7337,Atlas Brewery,Perthshire,Scotland,United Kingdom
10523,Atlas Mill Brewery,Brighouse,West Yorkshire,United Kingdom
13064,Atom Brewing,Erie,Colorado,United States
5489,Atomic Ale Brewpub and Eatery,Richland,Washington,United States
13224,Atomic City Brewing,Los Alamos,New Mexico,United States
11693,Atomic Moss Brewing,Fort Worth,Texas,United States
5822,Atsugi Beer Brewery,Atsugi-shi,Kanagawa-ken,Japan
159,Atwater Brewery,Detroit,Michigan,United States
160,Atwood Yacht Club,Sherrodsville,Ohio,United States
7176,Au Brasseur des Halles,Le Havre,Haute-Normandie,France
7247,Au Brasseur Strasbourg,Strasbourg,Alsace,France
7054,Au Maître-Brasseur,Laval,Québec,Canada
10051,Auburn Ale House,Auburn,California,United States
161,Auerbräu GmbH,Rosenheim,Bayern,Germany
8207,Auerhahn-Bräu GmbH,Schlitz,Hessen,Germany
162,August Brewing Company,Detroit,Michigan,United States
165,August Schell Brewing,New Ulm,Minnesota,United States
6568,Augusta Brewing,Labadie,Missouri,United States
7658,Augusta-Brauerei,Augsburg,Bayern,Germany
163,Augustiner Bräu,Salzburg,,Austria
164,Augustiner-Bräu Wagner KG,München,Bayern,Germany
315,Aukštikalnio,Vabalninkas,,Lithuania
13697,Auracana,El Bolsón,,Argentina
8832,Aurangabad Breweries Ltd,Aurangabad,,India
1804,Aurovė,Radviliškis,,Lithuania
167,Aussie Brew Pubs of America,Strongsville,Ohio,United States
13532,Austin Beer Garden Brewing Co.,Austin,Texas,United States
11958,Austin Beerworks,Austin,Texas,United States
2401,Australian Brewing Corporation,Little River,Victoria,Australia
10329,Australian Independent Brewers — AIB,Smeaton Grange,New South Wales,Australia
11456,Australis,Villa La Angostura,,Argentina
6020,Australis Brewing,Mount Eden,,New Zealand
11451,Automatic Brewing,San Diego,California,United States
6021,Avalanche Brewing,Midvale,Utah,United States
12510,Avalanche Cafe,Silverton,Colorado,United States
168,Avery Brewing,Boulder,Colorado,United States
1745,Avesta Bryggeri,Fors,,Sweden
169,Aviator Ales,Woodinville,Washington,United States
10601,Aviator Brewing,Fuquay-Varina,North Carolina,United States
11668,Avondale Brewing,Birmingham,Alabama,United States
9331,Avstriyskoe Pivo,Krasnodar,Krasnodarskiy Kray,Russia
5802,Awa Bakusyu,Minamiboso-shi,Chiba-ken,Japan
5941,Awa Uzushio Beer Company,Tokushima-shi,Tokushima-ken,Japan
5929,Awajishima Hof Bräu,Awaji-shi,Hyōgo-ken,Japan
6720,Ay Panimomiehet Silvennoinen ja Oksanen,Piikkiö,,Finland
11080,Ayr Brewing Company,Ayr,Scotland,United Kingdom
11421,Ayzembeer Cerveza Artesanal,Mendoza,,Argentina
9540,Azalea Coast Brewery,Wilmington,North Carolina,United States
11868,Azienda Agricola Duchessa,Travo,,Italy
11215,Aztec Brewery,Vista,California,United States
3804,Azumabashi Brewery,Tokyo,Tōkyō-to,Japan
6701,Ažuolas Lazdynuose,Vilnius,,Lithuania
8846,À l'Abri de la Tempête Microbrasserie,L'Etang-du-Nord,Québec,Canada
10067,À la Fût,St-Tite,Québec,Canada
9435,Árainn Mhór Brewing Company,Burtonport,,Ireland
10790,Áustria Bier by Krug,Nova Lima,Minas Gerais,Brazil
12195,Ängö Kvartersbryggeri,Kalmar,,Sweden
5436,Åbro Bryggeri,Vimmerby,,Sweden
8954,Åre Bryggeri,Åre,,Sweden
2979,Öcher Gasthausbrauerei,Aachen,Nordrhein-Westfalen,Germany
9316,Öko-Markt Werratal,Vachdorf,Thüringen,Germany
8950,Ölands Gårdsbryggeri,Degerhamn,,Sweden
11269,Ölgerð Reykjavíkur,Reykjavík,,Iceland
3046,Ölgerðin Egill Skallagrímsson,Reykjavík,,Iceland
8955,Ölkliniken,Linköping,,Sweden
10268,Ölvisholt Brugghús,Selfoss,,Iceland
7022,Örebro Bryggeri,Örebro,,Sweden
6547,Österdalen Bryggeri,Rena,,Norway
10502,Öufi Brauerei,Solothurn,,Switzerland
12568,Ø-Bryg,Svendborg,,Denmark
10722,Ølleriet Håndgjow,Hurup,,Denmark
10723,Ølsmeden,Jægerspris,,Denmark
2982,Ørbæk Bryggeri,Ørbæk,,Denmark
13396,Überbrew,Billings,Montana,United States
1015,B & T Brewery,Shefford,Bedford,United Kingdom
11753,B Squared Brewing,Rocklin,California,United States
9055,B&B La Birra Della Valvaracho,Frassino,,Italy
6698,B&O Station Brewery,Youngstown,Ohio,United States
13632,B.A. Brewmaster,Kamloops,British Columbia,Canada
460,B.O.B.'s House of Brews,Grand Rapids,Michigan,United States
1962,B.V. Gulpener Bierbrouwerij,Gulpen,,Netherlands
9239,Baatbryggeriet,Vestnes,,Norway
8456,Babe's Bar-B-Que and Brewery,Rancho Mirage,California,United States
173,Babe's Brewpub,Des Moines,Iowa,United States
5105,Babruyski Soko-Morsovy Zavod,Babruysk,,Belarus
6033,Bacchus Brewing,Saint Louis,Missouri,United States
12916,Bacchus Brewing,Dryden,New York,United States
10660,Bacchus Distilleries & Breweries Pvt Ltd,Kolkata,,India
11418,Bachmann Cerveza Artesanal,Bariloche,,Argentina
7730,Bachmayers Brauerei,Dorfen,Bayern,Germany
178,Back & Brau,Kreuzlingen,,Switzerland
179,Back & Brau,Rapperswil,,Switzerland
180,Back & Brau,Thun,,Switzerland
175,Back Alley Brewing,Colorado Springs,Colorado,United States
176,Back Bay Brewing,Boston,Massachusetts,United States
11142,Back East Brewing,Bloomfield,Connecticut,United States
11088,Back Forty Beer Co.,Gadsden,Alabama,United States
791,Back Road Brewery,LaPorte,Indiana,United States
6034,Back Street Brewery,Irvine,California,United States
7258,Back Street Brewery,Ladera Ranch,California,United States
9541,Back Street Brewery — Vista,Vista,California,United States
5600,Back Street Brewing,Holland,Michigan,United States
12604,Back Yard Brewing Company,Marysville,Washington,United States
12806,Backacre Beermakers,Weston,Vermont,United States
182,Backcountry Brewery,Frisco,Colorado,United States
183,Backdykes Brewing Company,Fife,Scotland,United Kingdom
12403,Backlash Beer Company,Boston,Massachusetts,United States
13536,Backpocket Brewing Company,Coralville,Iowa,United States
10935,Backstage Brewing,Clemmons,North Carolina,United States
10531,Backstreet Restaurant and Brewing Company,Rincon de Guayabitos,Nayarit,México
184,Backwater Brewing,Winona,Minnesota,United States
6024,Backwoods Brewing,Highland Park,New Jersey,United States
13595,Backwoods Brewing Company,Carson,Washington,United States
12299,Backyard Brew Pub,Las Vegas,Nevada,United States
10570,Backyard Brewhouse,Walsall,West Midlands,United Kingdom
11988,Bad Ass Brewery,Albuquerque,New Mexico,United States
12850,Bad Bear Brewery,Albion,Michigan,United States
13606,Bad Chemist Brewing Company,Seattle,Washington,United States
186,Bad Frog Brewery Company,Rose City,Michigan,United States
2254,Bad Homburger Brauhaus Graf Zeppelin,Bad Homburg v.d. Höhe,Hessen,Germany
11389,Bad Jimmy's Brewery,Seattle,Washington,United States
13251,Bad Monkey Brewpub,Dali,Yunnan,China
13394,Bad Weather Brewing,Farmington,Minnesota,United States
7666,Bad Windsheimer Bürgerbräu,Bad Windsheim,Bayern,Germany
13671,Baderbräu Brewing Company,Chicago,Illinois,United States
12261,Baderbräu Schnaitsee GbR,Schnaitsee,Bayern,Germany
1978,Badger Brewery,Blandford St Mary,Dorset,United Kingdom
13395,Badger Hill Brewery,Minnetonka,Minnesota,United States
13501,Badger Mountain Brewing,Wenatchee,Washington,United States
7039,Badisch Brauhaus Braugesellschaft mbH,Karlsruhe,Baden-Württemberg,Germany
5640,Badische Staatsbrauerei Rothaus AG,Grafenhausen-Rothaus,Baden-Württemberg,Germany
10497,Badischer Hof Sulzfeld Gasthausbrauerei & Saal mit Bühne,Sulzfeld/Baden,Baden-Württemberg,Germany
10991,Badlands Brewing,Rapid City,South Dakota,United States
13543,BadWolf Brewing Company,Manassas,Virginia,United States
8826,Baeren Brewery,Morioka-shi,Iwate-ken,Japan
9542,Bag and Kettle,Carrabassett Valley,Maine,United States
13682,Bagby Beer,Oceanside,California,United States
9183,Baggårds Bryggeriet A/S,Holstebro,,Denmark
10105,Bahamian Brewery & Beverage Co.,Freeport,,Bahamas
13594,Bainbridge Island Brewing Company,Bainbridge Island,Washington,United States
10477,Baird Brewing Company,Numazu-shi,Shizuoka-ken,Japan
11368,Baisha,Changsha,Hunan,China
7596,Baisinger BierManufaktur Familie Teufel GmbH,Rottenburg am Neckar-Baisingen,Baden-Württemberg,Germany
187,Baja Brewing,San Diego,California,United States
11173,Baja Brewing Company,San Jose del Cabo,Baja California Sur,México
12998,"Bake, Broil & Brew",San Antonio,Texas,United States
188,Baked in Telluride,Telluride,Colorado,United States
13520,Bakı-Praqa Piva Zavodu,Novxanı,,Azerbaijan
10437,Balaji Breweries Ltd,Chennai,,India
13468,Balanced Rock Brewery,Fort Atkinson,Wisconsin,United States
11308,Balans Bräu,Istanbul,,Turkey
13012,Bald Brothers Brewing,Girdwood,Alaska,United States
10568,Baldersbrønde Bryggeri,Hedehusene,,Denmark
13247,Bale Breaker Brewing Company,Yakima,Washington,United States
189,Balear de Cervezas,Palma de Mallorca,,Spain
9050,Balint - Sor Kft.,Dabas,,Hungary
6234,Ball Brewing Company Ltd.,Toronto,Ontario,Canada
191,Ballard's Brewery,Petersfield,West Sussex,United Kingdom
192,Ballast Point Brewing,San Diego,California,United States
9543,Ballast Point Brewing — Main Brewery,San Diego,California,United States
6398,Ballbriggan Brewing,Dublin,,Ireland
5263,Ballies Brewery and Cafe,Greytown,,New Zealand
193,Ballpark Brewing,Lake Forest,California,United States
12029,Ballyhoo Brewing,Houston,Texas,United States
8513,Balmain Brewery,Sydney,New South Wales,Australia
5049,Baltika Habarovsk,Khabarovsk,Khabarovskiy Kray,Russia
5142,Baltika-Baku LLC,Baku,,Azerbaijan
4960,Baltika-Rostov,Rostov-na-Donu,Rostovskaya Oblast',Russia
6163,Baltika-Samara,Samara,Samarskaya Oblast',Russia
9244,Baltimore-Washington Beer Works,Baltimore,Maryland,United States
6375,BAM Brautechnik,Kirchdorf a.d. Amper,Bayern,Germany
9684,Bamberg Indústria e Comércio de Bebidas Ltda.,Votorantim,São Paulo,Brazil
5708,Bamberger Mahr's-Bräu,Bamberg,Bayern,Germany
6410,Banco Bryggeri AB,Skruv,,Sweden
4398,Bandana Brewery,Mankato,Minnesota,United States
197,Bandersnatch Brewpub,Tempe,Arizona,United States
198,Bandon Brewing,Bandon,Oregon,United States
10766,Bandwagon Brew Pub,Ithaca,New York,United States
199,Banff Brewing,Calgary,Alberta,Canada
10910,Banff Brewing Company,Banff,Alberta,Canada
6292,Banfield Ales,Leighton Buzzard,Leicester,United Kingdom
9213,Bang Brewing Company,Saint Paul,Minnesota,United States
11766,Banger Brewing,Las Vegas,Nevada,United States
200,Banjalucka Pivara,Banja Luka,,Bosnia and Herzegovina
5290,Banjul Breweries,Banjul,,Gambia
11749,Bank Beer Company,Hendricks,Minnesota,United States
201,Bank Brewing,Coos Bay,Oregon,United States
202,Bank Draft Brewing,Houston,Texas,United States
208,Bank Street Brewing,Stamford,Connecticut,United States
209,Bank Top Brewery Limited,Manchester,Manchester,United Kingdom
203,Banks Barbados Breweries Ltd.,Saint Michael,,Barbados
2016,Banks Breweries,Carleton Place,Ontario,Canada
204,Banks Brewing,Demerara,,Guyana
205,Banks D.I.H. Limited,Georgetown,,Guyana
207,Banks's Park Brewery,Wolverhampton,West Midlands,United Kingdom
9653,Bannock Brewing,Cromwell,,New Zealand
3162,Banskobystrický Pivovar,Banska Bystrica,,Slovakia
210,Banyards Brewhouse,Rudgwick,West Sussex,United Kingdom
1004,BAR,New Haven,Connecticut,United States
13028,Bar 3 Bar-B-Q and Outlaw Brewing,Belgrade,Montana,United States
218,Bar Harbor Brewing,Bar Harbor,Maine,United States
5530,Barada Beer Company,Dimashq,,Syria
11509,Baranof Island Brewing Company,Sitka,Alaska,United States
5103,Baranovichski Kombinat Pishtchevyh Produktov,Baranovichi,,Belarus
8883,Bard's Tale Beer Company,Edina,Minnesota,United States
6403,Bardo Brewing,Amissville,Virginia,United States
213,Bardo Rodeo,Arlington,Virginia,United States
214,Bare Bones Grill and Brewery #1,Ellicott City,Maryland,United States
7581,Bare Bones Grill and Brewery #2,Stuart,Florida,United States
7582,Bare Bones Grill and Brewery #3,Cockeysville,Maryland,United States
11970,Bare Hands Brewery,Granger,Indiana,United States
11911,Barebottle Brewing,Cincinnati,Ohio,United States
215,Barfüßer - das kleine Brauhaus,Heilbronn,Baden-Württemberg,Germany
216,Barfüßer — das kleine Brauhaus,Ulm,Baden-Württemberg,Germany
13273,Barfüßer Leutkirch,Leutkirch,Bayern,Germany
12134,Barge,Kemerovo,Kemerovskaya Oblast',Russia
6942,Barge and Barrel,Elland,West Yorkshire,United Kingdom
8490,Barham Brewery,Barham,New South Wales,Australia
11686,Barhop Brewing,Port Angeles,Washington,United States
6025,Barker Brew Company,Fredonia,New York,United States
11127,Barker's Island Inn Resort & Conference Center,Superior,Wisconsin,United States
12323,Barley & Vine Brewery,Franklin,Wisconsin,United States
223,Barley and Hopps,San Mateo,California,United States
6026,Barley and Hops Grill and Microbrewery,Frederick,Maryland,United States
219,Barley Boys Brewing,Omaha,Nebraska,United States
220,Barley Brothers Brewery and Grill,Lake Havasu City,Arizona,United States
6027,Barley Brown's Brewpub,Baker City,Oregon,United States
221,Barley Creek Brewing,Tannersville,Pennsylvania,United States
9647,Barley Days Brewery,Picton,Ontario,Canada
222,Barley Field Brewing Company,Tulsa,Oklahoma,United States
13021,Barley Forge Brewing,Santa Monica,California,United States
224,Barley Island Brewing,Noblesville,Indiana,United States
9602,Barley Island Brewing — Broad Ripple,Indianapolis,Indiana,United States
6028,Barley John's Brewpub,New Brighton,Minnesota,United States
225,Barley Mill Brewing,Regina,Saskatchewan,Canada
5098,Barley Mill Brewpub,Penticton,British Columbia,Canada
12836,Barley Mow Brewing,Largo,Florida,United States
10065,Barley Station Brewpub,Salmon Arm,British Columbia,Canada
226,Barley's,Topeka,Kansas,United States
227,Barley's Brewhouse and Eatery,Jackson,Tennessee,United States
228,Barley's Brewing #1,Columbus,Ohio,United States
229,Barley's Casino & Brewing Company,Henderson,Nevada,United States
5353,Barley's Smokehouse and Brewpub,Columbus,Ohio,United States
6661,Barleycorn's Craft Brew (BOP),Natick,Massachusetts,United States
3264,Barnaulskij Pivovarennyj Zavod,Barnaul,Altayskiy Kray,Russia
230,Barney's Brewery,Glendale,California,United States
4524,Barngates Brewery,Ambleside,Cumbria,United Kingdom
12414,Barnhouse Brewery,Lucketts,Virginia,United States
12622,Barnone Enterprises,Rose Valley,Prince Edward Island,Canada
231,Barnsley Brewing Co. Ltd.,Barnsley,South Yorkshire,United Kingdom
10900,Barnyard Brewing,Lawrence,Kansas,United States
8699,Baron Brewing,Seattle,Washington,United States
10410,Barons Brewing,Woollahra,New South Wales,Australia
9420,Barony Brauhaus,Suweon,,Republic of Korea
10330,Barossa Brewing Company,Greenock,South Australia,Australia
10331,Barossa Valley Brewing,Lyndoch,South Australia,Australia
12007,Barrage Brewing,Merrick,New York,United States
13227,Barrel Head Brewpub,San Francisco,California,United States
13115,Barrel of Monks Brewing,Boca Raton,Florida,United States
9621,Barrelhead Brewery,Dublin,,Ireland
13628,BarrelHouse Brewing,Paso Robles,California,United States
232,BarrelHouse Brewing,Cincinnati,Ohio,United States
